Date, Daily Total, hour0, hour1, hour2, hour3, hour4, hour5, hour6, hour7, hour8, hour9, hour10, hour11, hour12, hour13, hour14, hour15, hour16, hour17, hour18, hour19, hour20, hour21, hour22, hour23
6-Jul-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5-Jul-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-Jul-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Jul-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-Jul-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-Jul-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-Jun-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Jun-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-Jun-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-Jun-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-Jun-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Jun-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-Jun-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Jun-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Jun-03,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21-Jun-03,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
20-Jun-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-Jun-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-Jun-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Jun-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-Jun-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Jun-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-Jun-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-Jun-03,13,0,0,0,1,0,1,2,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
12-Jun-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Jun-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Jun-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-Jun-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jun-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-Jun-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6-Jun-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5-Jun-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-Jun-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Jun-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-Jun-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-Jun-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-May-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-May-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-May-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-May-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-May-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-May-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-May-03,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
23-May-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-May-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-May-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-May-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-May-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-May-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17-May-03,13,1,0,0,0,0,0,0,0,0,0,0,2,5,0,2,0,1,0,0,1,0,0,0,1
16-May-03,24,0,0,0,0,0,0,4,1,0,1,2,0,0,0,9,4,2,1,0,0,0,0,0,0
15-May-03,6,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0
14-May-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-May-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-May-03,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-May-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-May-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-May-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-May-03,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-May-03,28,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,0,0,2,1,1,1,5,1
6-May-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5-May-03,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4-May-03,14,1,2,2,1,0,0,0,0,0,3,1,0,0,0,0,2,2,0,0,0,0,0,0,0
3-May-03,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,1,0,0,0
2-May-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-May-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-Apr-03,8,2,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Apr-03,21,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,4,0,0,0
28-Apr-03,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
27-Apr-03,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-Apr-03,9,0,0,0,0,2,0,0,2,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0
25-Apr-03,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,2,11,1,0,0,0,0
24-Apr-03,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
23-Apr-03,71,0,0,0,0,1,2,2,3,1,1,1,3,4,4,3,14,9,6,9,1,0,1,2,4
22-Apr-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Apr-03,13,1,1,5,1,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
20-Apr-03,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
19-Apr-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-Apr-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Apr-03,23,1,9,4,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16-Apr-03,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,3,0
15-Apr-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-Apr-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-Apr-03,24,6,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0
12-Apr-03,68,11,10,4,2,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,23,3
11-Apr-03,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10-Apr-03,16,0,0,0,0,3,3,1,0,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9-Apr-03,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Apr-03,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0
7-Apr-03,22,1,1,0,1,0,2,2,3,2,3,2,2,1,2,0,0,0,0,0,0,0,0,0,0
6-Apr-03,10,1,1,1,0,0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
5-Apr-03,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,4,3,6,1,3,0
4-Apr-03,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3-Apr-03,28,0,0,0,1,1,0,0,0,0,0,0,0,0,8,4,0,7,7,0,0,0,0,0,0
2-Apr-03,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,0,0,0,0,0,1,0
1-Apr-03,17,0,2,3,1,1,0,0,2,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0,0
31-Mar-03,14,0,0,0,2,3,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-Mar-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Mar-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-Mar-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-Mar-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26-Mar-03,30,1,0,0,0,0,15,10,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
25-Mar-03,27,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,13
24-Mar-03,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
23-Mar-03,4,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
22-Mar-03,51,1,1,1,1,3,6,7,17,2,0,0,0,0,0,2,9,0,0,0,1,0,0,0,0
21-Mar-03,67,0,6,4,1,4,2,3,3,3,2,0,0,1,1,0,2,1,7,8,9,8,0,0,2
20-Mar-03,5,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0
19-Mar-03,29,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,5,6,2,0,0,0,0,0,0
18-Mar-03,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,1,0,0,0,0
17-Mar-03,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
16-Mar-03,19,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,8,0,0,0,0,0,0
15-Mar-03,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,3,2,0,0,0,0
14-Mar-03,22,0,0,0,1,0,0,1,8,0,3,0,0,0,0,0,0,0,0,0,0,1,3,3,2
13-Mar-03,24,0,0,0,0,0,0,3,0,0,0,1,0,10,5,3,0,0,0,1,1,0,0,0,0
12-Mar-03,59,1,0,1,0,0,0,0,0,10,1,5,6,7,5,7,9,5,1,0,1,0,0,0,0
11-Mar-03,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
10-Mar-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-Mar-03,53,7,11,10,1,4,6,2,1,1,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0
8-Mar-03,41,4,3,4,3,4,4,5,3,2,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0
7-Mar-03,113,9,9,10,7,10,12,8,15,6,12,3,2,0,0,3,0,0,4,1,1,0,1,0,0
6-Mar-03,23,2,1,1,0,1,0,0,2,1,0,1,0,0,0,0,0,1,0,1,3,4,2,3,0
5-Mar-03,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,1,1,1,0
4-Mar-03,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0
3-Mar-03,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-Mar-03,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,7,5,0
1-Mar-03,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-Feb-03,6,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0
27-Feb-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-Feb-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Feb-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-Feb-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Feb-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21-Feb-03,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20-Feb-03,8,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0
19-Feb-03,12,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
18-Feb-03,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Feb-03,100,6,4,0,1,0,0,0,0,1,0,3,9,8,7,12,8,17,16,5,0,0,0,3,0
16-Feb-03,40,4,3,1,0,0,0,0,0,0,0,1,0,0,0,6,7,3,0,1,0,3,6,4,1
15-Feb-03,71,0,0,0,0,0,0,0,4,5,4,6,4,0,0,0,0,0,2,17,1,7,8,11,2
14-Feb-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-Feb-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-Feb-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Feb-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Feb-03,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-Feb-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Feb-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-Feb-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6-Feb-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5-Feb-03,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-Feb-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Feb-03,4,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-Feb-03,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
1-Feb-03,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
31-Jan-03,239,0,19,25,20,22,30,16,8,13,13,15,7,9,8,5,13,7,7,2,0,0,0,0,0
30-Jan-03,68,5,4,3,1,1,1,0,3,3,2,8,4,10,16,1,2,4,0,0,0,0,0,0,0
29-Jan-03,100,0,0,0,0,0,0,1,12,10,12,9,6,4,5,3,1,6,5,6,9,5,3,3,0
28-Jan-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-Jan-03,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
26-Jan-03,38,8,2,0,1,1,7,0,6,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Jan-03,33,0,0,0,0,1,2,2,1,0,0,0,1,0,0,5,5,1,0,1,3,0,1,9,1
24-Jan-03,28,4,8,3,5,0,0,1,2,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
23-Jan-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Jan-03,53,0,1,6,8,1,0,0,7,6,1,4,2,3,5,4,4,0,0,0,0,1,0,0,0
21-Jan-03,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20-Jan-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-Jan-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-Jan-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Jan-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-Jan-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Jan-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-Jan-03,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-Jan-03,32,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,7,7,7,2,3,1,2,0
12-Jan-03,65,5,3,4,1,6,3,6,16,0,0,0,0,1,3,2,0,0,0,0,2,7,6,0,0
11-Jan-03,27,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,1,0,1,2,4,3,5,0
10-Jan-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-Jan-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jan-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-Jan-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6-Jan-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5-Jan-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-Jan-03,54,3,4,11,4,7,5,0,2,7,2,3,0,1,3,2,0,0,0,0,0,0,0,0,0
3-Jan-03,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,3,1,0,0,0,0,0,0,0
2-Jan-03,83,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11,17,29,10,4,1,1,8,0,0
1-Jan-03,17,0,0,0,0,0,0,0,2,7,2,3,0,0,1,1,0,1,0,0,0,0,0,0,0
31-Dec-02,15,8,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30-Dec-02,165,7,7,3,4,3,3,0,1,0,0,1,3,5,11,7,6,8,11,12,25,17,16,14,1
29-Dec-02,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,9,1
28-Dec-02,48,0,0,0,0,3,0,1,2,3,4,4,2,2,2,2,2,1,3,4,6,3,2,2,0
27-Dec-02,44,8,1,2,10,9,6,1,0,0,0,0,0,0,1,0,0,0,0,3,2,1,0,0,0
26-Dec-02,46,3,6,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,5,11,10,4,1
25-Dec-02,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
24-Dec-02,13,0,0,0,0,0,0,2,3,3,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23-Dec-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Dec-02,18,0,0,0,0,0,0,0,0,0,1,5,1,0,2,2,3,0,1,1,2,0,0,0,0
21-Dec-02,25,4,2,1,2,1,3,3,2,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0
20-Dec-02,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4,1,1,0
19-Dec-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-Dec-02,22,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,0,1
17-Dec-02,20,0,0,0,0,0,2,6,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-Dec-02,75,15,7,8,4,17,7,4,2,0,2,0,0,0,0,0,4,4,0,0,0,1,0,0,0
15-Dec-02,58,0,3,1,0,0,0,0,0,0,0,0,0,1,2,1,5,6,0,2,9,7,11,10,0
14-Dec-02,72,2,9,10,10,14,3,1,2,0,0,1,3,2,0,0,4,9,1,0,1,0,0,0,0
13-Dec-02,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,8,1,0,5,1,0,1,0,0
12-Dec-02,64,1,0,0,0,0,0,0,0,0,0,0,0,1,4,16,6,7,9,8,2,3,2,5,0
11-Dec-02,56,0,1,1,2,3,5,6,11,7,7,4,4,2,1,0,0,0,0,0,0,1,1,0,0
10-Dec-02,38,2,0,7,0,0,0,0,1,2,14,8,0,0,4,0,0,0,0,0,0,0,0,0,0
9-Dec-02,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,7,3,0
8-Dec-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-Dec-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6-Dec-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5-Dec-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-Dec-02,6,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
3-Dec-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-Dec-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-Dec-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-Nov-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Nov-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-Nov-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-Nov-02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26-Nov-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Nov-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Nov-02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22-Nov-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Nov-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-Nov-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-Nov-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-Nov-02,30,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,3,1,1,0,4,4,1,0
17-Nov-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-Nov-02,14,0,0,0,0,0,0,0,0,3,2,0,3,5,1,0,0,0,0,0,0,0,0,0,0
15-Nov-02,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-Nov-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-Nov-02,25,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,1,0,0,1,3,13,1
12-Nov-02,27,0,0,0,0,0,0,3,9,4,0,3,0,0,0,0,0,0,3,1,0,2,2,0,0
11-Nov-02,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10-Nov-02,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
9-Nov-02,32,0,2,1,0,0,2,7,0,0,0,0,2,2,12,1,0,0,3,0,0,0,0,0,0
